,path,feat_path,name,emotion,strength,session
795,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/10-J-1-1.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/10-J-1-1.pt,10-J-1-1.aiff,happy,Faible,5
796,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/10-C-1-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/10-C-1-3.pt,10-C-1-3.aiff,angry,Faible,5
797,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/09-J-2-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/09-J-2-5.pt,09-J-2-5.aiff,happy,Fort,5
798,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/09-J-2-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/09-J-2-3.pt,09-J-2-3.aiff,happy,Fort,5
799,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/11-J-1-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/11-J-1-5.pt,11-J-1-5.aiff,happy,Faible,5
800,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/05-J-2-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/05-J-2-6.pt,05-J-2-6.aiff,happy,Fort,5
801,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/10-C-2-4.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/10-C-2-4.pt,10-C-2-4.aiff,angry,Fort,5
802,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/11-T-2-2.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/11-T-2-2.pt,11-T-2-2.aiff,sad,Fort,5
803,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/10-T-1-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/10-T-1-5.pt,10-T-1-5.aiff,sad,Faible,5
804,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/04-J-2-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/04-J-2-3.pt,04-J-2-3.aiff,happy,Fort,5
805,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/04-P-2-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/04-P-2-6.pt,04-P-2-6.aiff,fear,Fort,5
806,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/02-C-2-6.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/02-C-2-6.pt,02-C-2-6.aiff,angry,Fort,5
807,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/02-C-1-4.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/02-C-1-4.pt,02-C-1-4.aiff,angry,Faible,5
808,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/11-S-1-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/11-S-1-6.pt,11-S-1-6.aiff,surprise,Faible,5
809,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/06-D-1-3.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/06-D-1-3.pt,06-D-1-3.aiff,disgust,Faible,5
810,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/12-J-1-4.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/12-J-1-4.pt,12-J-1-4.aiff,happy,Faible,5
811,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/02-D-1-3.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/02-D-1-3.pt,02-D-1-3.aiff,disgust,Faible,5
812,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/10-D-2-2.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/10-D-2-2.pt,10-D-2-2.aiff,disgust,Fort,5
813,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/12-N-3.aiff,/home/wawa_/data/wav2vecbase/Neutre/12-N-3.pt,12-N-3.aiff,neutral,Fort,5
814,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/07-D-2-3.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/07-D-2-3.pt,07-D-2-3.aiff,disgust,Fort,5
815,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/07-J-2-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/07-J-2-5.pt,07-J-2-5.aiff,happy,Fort,5
816,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/10-P-1-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/10-P-1-2.pt,10-P-1-2.aiff,fear,Faible,5
817,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/06-C-1-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/06-C-1-1.pt,06-C-1-1.aiff,angry,Faible,5
818,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/09-J-1-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/09-J-1-2.pt,09-J-1-2.aiff,happy,Faible,5
819,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/08-S-1-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/08-S-1-6.pt,08-S-1-6.aiff,surprise,Faible,5
820,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/07-C-2-4.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/07-C-2-4.pt,07-C-2-4.aiff,angry,Fort,5
821,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/07-S-1-4.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/07-S-1-4.pt,07-S-1-4.aiff,surprise,Faible,5
822,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/12-C-1-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/12-C-1-5.pt,12-C-1-5.aiff,angry,Faible,5
823,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/01-P-1-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/01-P-1-5.pt,01-P-1-5.aiff,fear,Faible,5
824,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/03-N-5.aiff,/home/wawa_/data/wav2vecbase/Neutre/03-N-5.pt,03-N-5.aiff,neutral,Fort,5
825,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/07-T-1-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/07-T-1-4.pt,07-T-1-4.aiff,sad,Faible,5
826,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/10-S-1-4.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/10-S-1-4.pt,10-S-1-4.aiff,surprise,Faible,5
827,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/02-C-2-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/02-C-2-1.pt,02-C-2-1.aiff,angry,Fort,5
828,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/06-S-1-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/06-S-1-5.pt,06-S-1-5.aiff,surprise,Faible,5
829,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/04-P-1-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/04-P-1-2.pt,04-P-1-2.aiff,fear,Faible,5
830,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/08-J-2-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/08-J-2-3.pt,08-J-2-3.aiff,happy,Fort,5
831,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/08-D-1-2.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/08-D-1-2.pt,08-D-1-2.aiff,disgust,Faible,5
832,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/02-C-1-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/02-C-1-1.pt,02-C-1-1.aiff,angry,Faible,5
833,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/01-C-2-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/01-C-2-1.pt,01-C-2-1.aiff,angry,Fort,5
834,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/11-P-1-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/11-P-1-2.pt,11-P-1-2.aiff,fear,Faible,5
835,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/03-P-2-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/03-P-2-6.pt,03-P-2-6.aiff,fear,Fort,5
836,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/01-C-2-4.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/01-C-2-4.pt,01-C-2-4.aiff,angry,Fort,5
837,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/09-S-2-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/09-S-2-6.pt,09-S-2-6.aiff,surprise,Fort,5
838,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/03-P-2-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/03-P-2-2.pt,03-P-2-2.aiff,fear,Fort,5
839,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/02-J-2-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/02-J-2-5.pt,02-J-2-5.aiff,happy,Fort,5
840,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/07-C-2-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/07-C-2-2.pt,07-C-2-2.aiff,angry,Fort,5
841,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/01-D-2-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/01-D-2-1.pt,01-D-2-1.aiff,disgust,Fort,5
842,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/07-S-2-2.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/07-S-2-2.pt,07-S-2-2.aiff,surprise,Fort,5
843,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/07-S-1-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/07-S-1-1.pt,07-S-1-1.aiff,surprise,Faible,5
844,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/03-D-1-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/03-D-1-4.pt,03-D-1-4.aiff,disgust,Faible,5
845,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/10-C-2-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/10-C-2-3.pt,10-C-2-3.aiff,angry,Fort,5
846,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/04-C-1-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/04-C-1-1.pt,04-C-1-1.aiff,angry,Faible,5
847,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/09-S-2-3.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/09-S-2-3.pt,09-S-2-3.aiff,surprise,Fort,5
848,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/06-C-2-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/06-C-2-1.pt,06-C-2-1.aiff,angry,Fort,5
849,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/05-T-1-1.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/05-T-1-1.pt,05-T-1-1.aiff,sad,Faible,5
850,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/10-C-2-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/10-C-2-1.pt,10-C-2-1.aiff,angry,Fort,5
851,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/04-D-1-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/04-D-1-6.pt,04-D-1-6.aiff,disgust,Faible,5
852,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/11-J-2-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/11-J-2-6.pt,11-J-2-6.aiff,happy,Fort,5
853,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/06-D-1-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/06-D-1-1.pt,06-D-1-1.aiff,disgust,Faible,5
854,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/12-J-1-1.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/12-J-1-1.pt,12-J-1-1.aiff,happy,Faible,5
855,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/01-N-5.aiff,/home/wawa_/data/wav2vecbase/Neutre/01-N-5.pt,01-N-5.aiff,neutral,Fort,5
856,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/01-J-2-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/01-J-2-3.pt,01-J-2-3.aiff,happy,Fort,5
857,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/11-P-2-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/11-P-2-1.pt,11-P-2-1.aiff,fear,Fort,5
858,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/08-T-2-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/08-T-2-4.pt,08-T-2-4.aiff,sad,Fort,5
859,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/12-S-2-4.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/12-S-2-4.pt,12-S-2-4.aiff,surprise,Fort,5
860,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/12-D-1-2.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/12-D-1-2.pt,12-D-1-2.aiff,disgust,Faible,5
861,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/07-D-2-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/07-D-2-6.pt,07-D-2-6.aiff,disgust,Fort,5
862,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/06-D-2-5.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/06-D-2-5.pt,06-D-2-5.aiff,disgust,Fort,5
863,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/03-S-2-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/03-S-2-6.pt,03-S-2-6.aiff,surprise,Fort,5
864,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/01-T-1-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/01-T-1-5.pt,01-T-1-5.aiff,sad,Faible,5
865,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/06-P-2-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/06-P-2-6.pt,06-P-2-6.aiff,fear,Fort,5
866,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/02-P-1-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/02-P-1-2.pt,02-P-1-2.aiff,fear,Faible,5
867,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/04-P-1-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/04-P-1-4.pt,04-P-1-4.aiff,fear,Faible,5
868,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/10-T-2-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/10-T-2-5.pt,10-T-2-5.aiff,sad,Fort,5
869,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/10-T-2-2.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/10-T-2-2.pt,10-T-2-2.aiff,sad,Fort,5
870,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/07-D-2-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/07-D-2-1.pt,07-D-2-1.aiff,disgust,Fort,5
871,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/08-J-2-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/08-J-2-6.pt,08-J-2-6.aiff,happy,Fort,5
872,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/01-C-2-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/01-C-2-3.pt,01-C-2-3.aiff,angry,Fort,5
873,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/12-P-2-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/12-P-2-5.pt,12-P-2-5.aiff,fear,Fort,5
874,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/04-C-2-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/04-C-2-3.pt,04-C-2-3.aiff,angry,Fort,5
875,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/05-T-2-2.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/05-T-2-2.pt,05-T-2-2.aiff,sad,Fort,5
876,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/01-D-1-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/01-D-1-1.pt,01-D-1-1.aiff,disgust,Faible,5
877,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/07-P-2-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/07-P-2-1.pt,07-P-2-1.aiff,fear,Fort,5
878,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/11-J-2-4.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/11-J-2-4.pt,11-J-2-4.aiff,happy,Fort,5
879,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/06-J-2-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/06-J-2-5.pt,06-J-2-5.aiff,happy,Fort,5
880,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/08-D-2-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/08-D-2-4.pt,08-D-2-4.aiff,disgust,Fort,5
881,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/02-T-1-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/02-T-1-6.pt,02-T-1-6.aiff,sad,Faible,5
882,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/08-C-1-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/08-C-1-5.pt,08-C-1-5.aiff,angry,Faible,5
883,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/03-T-2-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/03-T-2-4.pt,03-T-2-4.aiff,sad,Fort,5
884,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/11-D-2-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/11-D-2-4.pt,11-D-2-4.aiff,disgust,Fort,5
885,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/04-J-1-4.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/04-J-1-4.pt,04-J-1-4.aiff,happy,Faible,5
886,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/03-P-2-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/03-P-2-5.pt,03-P-2-5.aiff,fear,Fort,5
887,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/06-J-2-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/06-J-2-3.pt,06-J-2-3.aiff,happy,Fort,5
888,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/08-J-1-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/08-J-1-6.pt,08-J-1-6.aiff,happy,Faible,5
889,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/01-D-2-3.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/01-D-2-3.pt,01-D-2-3.aiff,disgust,Fort,5
890,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/04-D-2-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/04-D-2-1.pt,04-D-2-1.aiff,disgust,Fort,5
891,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/05-P-1-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/05-P-1-3.pt,05-P-1-3.aiff,fear,Faible,5
892,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/01-P-2-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/01-P-2-5.pt,01-P-2-5.aiff,fear,Fort,5
893,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/03-C-2-4.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/03-C-2-4.pt,03-C-2-4.aiff,angry,Fort,5
894,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/04-P-1-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/04-P-1-1.pt,04-P-1-1.aiff,fear,Faible,5
895,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/11-C-1-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/11-C-1-1.pt,11-C-1-1.aiff,angry,Faible,5
896,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/09-C-1-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/09-C-1-2.pt,09-C-1-2.aiff,angry,Faible,5
897,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/06-J-1-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/06-J-1-3.pt,06-J-1-3.aiff,happy,Faible,5
898,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/10-S-1-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/10-S-1-5.pt,10-S-1-5.aiff,surprise,Faible,5
899,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/07-P-2-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/07-P-2-5.pt,07-P-2-5.aiff,fear,Fort,5
900,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/01-P-2-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/01-P-2-3.pt,01-P-2-3.aiff,fear,Fort,5
901,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/05-S-1-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/05-S-1-5.pt,05-S-1-5.aiff,surprise,Faible,5
902,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/03-S-2-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/03-S-2-5.pt,03-S-2-5.aiff,surprise,Fort,5
903,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/12-T-2-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/12-T-2-4.pt,12-T-2-4.aiff,sad,Fort,5
904,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/06-N-5.aiff,/home/wawa_/data/wav2vecbase/Neutre/06-N-5.pt,06-N-5.aiff,neutral,Fort,5
905,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/09-D-1-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/09-D-1-4.pt,09-D-1-4.aiff,disgust,Faible,5
906,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/01-T-2-1.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/01-T-2-1.pt,01-T-2-1.aiff,sad,Fort,5
907,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/07-S-2-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/07-S-2-1.pt,07-S-2-1.aiff,surprise,Fort,5
908,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/03-P-1-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/03-P-1-3.pt,03-P-1-3.aiff,fear,Faible,5
909,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/02-P-1-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/02-P-1-6.pt,02-P-1-6.aiff,fear,Faible,5
910,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/10-P-2-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/10-P-2-1.pt,10-P-2-1.aiff,fear,Fort,5
911,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/12-C-1-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/12-C-1-2.pt,12-C-1-2.aiff,angry,Faible,5
912,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/03-P-2-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/03-P-2-3.pt,03-P-2-3.aiff,fear,Fort,5
913,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/03-T-1-3.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/03-T-1-3.pt,03-T-1-3.aiff,sad,Faible,5
914,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/10-C-2-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/10-C-2-2.pt,10-C-2-2.aiff,angry,Fort,5
915,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/09-N-2.aiff,/home/wawa_/data/wav2vecbase/Neutre/09-N-2.pt,09-N-2.aiff,neutral,Fort,5
916,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/01-D-1-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/01-D-1-4.pt,01-D-1-4.aiff,disgust,Faible,5
917,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/04-T-2-3.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/04-T-2-3.pt,04-T-2-3.aiff,sad,Fort,5
918,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/11-S-1-2.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/11-S-1-2.pt,11-S-1-2.aiff,surprise,Faible,5
919,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/06-S-2-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/06-S-2-5.pt,06-S-2-5.aiff,surprise,Fort,5
920,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/10-P-2-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/10-P-2-3.pt,10-P-2-3.aiff,fear,Fort,5
921,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/11-T-1-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/11-T-1-6.pt,11-T-1-6.aiff,sad,Faible,5
922,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/08-D-2-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/08-D-2-1.pt,08-D-2-1.aiff,disgust,Fort,5
923,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/05-J-2-1.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/05-J-2-1.pt,05-J-2-1.aiff,happy,Fort,5
924,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/03-N-3.aiff,/home/wawa_/data/wav2vecbase/Neutre/03-N-3.pt,03-N-3.aiff,neutral,Fort,5
925,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/01-P-2-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/01-P-2-4.pt,01-P-2-4.aiff,fear,Fort,5
926,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/10-S-2-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/10-S-2-1.pt,10-S-2-1.aiff,surprise,Fort,5
